# docs/stats-cache.tsv — backfilled Code-stats:-equivalent rows for
# pre-trailer commits. Generated by `scripts/backfill-stats.sh`;
# consulted by `scripts/log.sh --stats` as a fallback when a
# commit's `Code-stats:` trailer is absent.
#
# Format: tab-separated, one row per commit:
#   <full-sha>\t<files>\t<total>\t<code>\t<docs>
#
# Lines starting with `#` are comments. Unreproducible commits
# (when run with --allow-partial) appear as:
#   # unreproducible <full-sha>: <reason>
#
# Append-only: do not edit existing rows.
a6931c2b852dde882b5ec3beb4775c921389bdc2	531	82435	37405	33461
8ed15dc25509ea71e0a49ec56bae622caa9d479f	532	83118	37520	33949
ecb1d2423b9b7a9a28719e4f5ad90e43691ad3bd	532	83269	37520	34076
51de9530e3772de9f2a215202fcabf36442203f7	547	84411	38308	34262
60414318a7a93c60136e11512331115d9a156cab	548	84581	38308	34408
7ed613a7efd9ee928cb691bbfec2f7d4d183ac4b	549	84860	38308	34632
9eeda7b94bac67a9addce2b38c9f63300d1cad58	550	85648	38381	35222
64b4c0bb909a568b8abac3cd5468b73365b905fd	551	86066	38381	35546
f953d997304e41d956fd0125204b4c84e83bf0ac	551	86554	38415	35962
255eb711da64a220329d504afbc9c4985da4c2fd	552	86559	38415	35965
701519c24462c639c5eeefa7321f7755305d3914	553	86933	38415	36287
4cae066d3d1726d08cf3bb6805dde801497a2d2e	554	86966	38425	36309
c36738bb9ca14a29df0daa5301a0e5f231714b1f	584	88804	39762	36614
2a63bd86eefbfd06a56afd98e96f9bee64105f8c	585	89001	39765	36757
554ad4ad0ed9b8ddf8cb5a99665e98d3c6cdea66	586	89117	39772	36844
ea43e248d3ec8a38a825766e526ecb9aaba5709f	587	89120	39772	36846
d3ec697f24b021eea15e843c3a36c621b919954a	588	89248	39772	36952
1ed0ae084e2c97a9ff0cdb96ea725cffffc30437	589	89700	39793	37317
cd039d0e145157cc85345736ab28cb51cd3861c1	590	89916	39959	37354
48686fc623670e7a51a32dc1355bf10e530a632d	590	89944	39983	37356
dba8062243bde1c540de40a54d5e005bc534effa	593	91563	41184	37594
9fc7aac6f12191279cdabefa06ecff32c450da73	593	91568	41189	37594
1808c06199da34988c1429207bbbdc96ef93d1da	594	91742	41189	37730
67e7f134b0dd15e67ed4590e680e91469d475767	595	91874	41206	37816
003bebe03d56c0c2c5dc5beb6d9e872a6c3e3aed	596	91877	41206	37818
085d3fe7162adbb9ce2755899bcd23b2a3c3faf2	597	92119	41208	38009
756081fc93347dd7034363b08e2e721cdffa1d2d	600	92995	41863	38123
a9f18268d16fd5ebed527946ee62bc3939b0a880	601	93244	41871	38312
1e171bec428567b85edb72d300aea3c5b001f09f	602	93275	41886	38320
35a4a14d4647a91ba04bc1bbe0acc086a0495e6c	607	95616	43920	38421
62fb67bbf06b58646ead23e9a70cfbc64ddef944	608	95806	43921	38566
096ab2f10097341f84eb5d79fa04b681761896c5	611	97142	45066	38644
51d32fcafb19f386734e0fb5e72d08adb2e83a8b	612	97246	45066	38728
11a1da65c2ac5ae9287e61a189d5e19d8b3d4c95	612	97249	45069	38728
16be3eb03a39dafe284b465c8053d0a9a29aff4f	613	97252	45069	38730
3d5c64e18cd290869f363bf8079cbcc8127ed467	614	97440	45069	38878
f98ca2a11c5d9d1f8644651d1cfffc1e17d9bd5c	614	97434	45069	38872
77e039743d5937d52e563bc2beaf453d714752b6	614	97438	45069	38876
1c33e274f2e88b50dc17e772ef43a123ae96ea17	620	99801	47187	38926
b07db719b1bcf2757a30a33b79162f32cdd37c27	621	100006	47189	39090
f735a0bb9db4e57485e1666cd55093a2d4cbebee	622	100019	47197	39091
2494e39c8c6d72c769a9d193e15866d86f06940e	622	100060	47197	39131
6fcce7e85392edb4fabf34065955466c81a5f757	623	100127	47240	39144
c09da891bcd409f189442be93e1336c1fded2737	625	100217	47297	39161
d18b2e884ac1e6c7b4bdecbed888888f26c365b4	625	100217	47297	39161
0aa5d3cf39235437820ba009454467793700c53e	626	100245	47310	39171
e35519dcb5543671a5429a6a91be2da9faa56c1d	626	100290	47344	39172
71a7f3206b243be3638a57e94dabb4103c8a94c2	626	100290	47344	39172
917cacb89d54f12349a16800403ca641eb93c825	626	100290	47344	39172
8947c0d58f4ac1b76cd0fb1c676f90a0088a1fc5	628	101320	48257	39199
ca7634b22f8bb2c1f4e59cf204ed06ef37b1f118	629	101567	48257	39395
e567ea450815c02dd6d16685794bfdd62494f3e7	629	101571	48261	39396
fb6cf1cb844a5ea1e222a86a88e3f22320e64065	630	101733	48264	39511
09e22303a2766f31c4a25304e5eaa63d461d8475	631	101736	48264	39513
ce074759daaf18f0ac2edb7d8f7ba52378cf68b8	632	101911	48264	39645
3469751fbe9d974b8c0fd3c43a6a7979753a1735	637	103402	49568	39690
1813ec8274b10baebc5ea725d7cc3fc0a2b3db0e	637	103437	49568	39722
3d1d6d3cc2f19bca2244eb7b2b3a87977e66f9aa	637	103447	49577	39722
e9400b94385213d1949b2e12bfb6f124bdfc2da0	638	103490	49577	39757
